Year,Company_name,SEC_code,Industry_type,CSR_commitee,CSR_board_size,Compliance_environmental_laws,EPA_fines,Amount_of_fines,SDG_targets,Issue_green_bonds,Govt_collaboration,Total_carbon_emissions,Direct_carbon_emissions,Indirect_carbon_emissions,Scope3_carbon_emissions,Environmental_scores,Disclosure_scores,Energy_conservation,Water_treatment,Recycling,Biodiversity,Waste_management,Green_innovation,GHG_sales,Net_zero_targets,Disclosure_of_R&D,Climate_change_policy,Renewal_energy,Dow_jones_sustainability_index,FTSE4Good_Index,MSCI_ESG_index,Global_reporting_initiative,Integrated_reporting_framework,Risk_score,Controversy_level,Planning_zero_carbon,ESG_funds
2020,AutoZone,AZO,19,0,0,1,0,0,ESG,0,0,0,0,0,0,27.39,46.15,1,0,1,0,1,0,18.55,0,0,0,0,1,0,3,1,0,11.34,2,0,659
2020,Avantor,AVTR,6,0,0,1,0,0,ESG,0,0,61.88,25.97,35.92,0,21.41,40.93,1,1,1,0,1,0,9.52,0,0,1,0,1,0,3,0,0,19.14,1,0,482
2020,Avery Dennison,AVY,7,1,5,1,0,0,ESG,0,0,402,192,210,2874.11,38.33,57.91,1,1,1,1,1,0,51.42,0,0,1,0,1,0,3,1,2,15.35,1,0,557
2020,Avis Budget Group,CAR,19,1,3,0,0,0,ESG,0,1,4958.12,4920.35,37.77,14.49,41.53,51.74,1,1,0,1,1,1,1085.79,0,1,1,0,1,0,0,1,0,20.08,2,0,109
2020,Avnet,AVT,16,1,5,0,0,0,ESG,0,0,36.46,5.42,31.04,34.94,24.19,44.32,1,1,0,0,1,1,3.08,0,0,1,0,1,0,0,1,0,10.2,1,0,140
2020,Baker Hughes,BKR,1,1,5,1,0,0,ESG,0,1,748.27,432.32,315.95,2349.27,54.52,66.39,1,1,0,1,1,1,36.72,1,0,1,0,1,0,3,1,0,21.13,1,0,686
2020,Ball,BALL,8,0,0,0,0,0,ESG,0,0,1220.16,440.51,779.65,10004.6,72.46,73.21,1,1,1,0,1,0,111.04,1,1,1,1,1,0,3,1,0,10.81,2,0,874
2020,Bank of America,BAC,13,1,7,0,0,0,ESG,0,1,711.03,53.39,657.64,3291.4,65.87,70.79,1,1,0,1,1,1,8.27,1,1,1,1,1,2,3,1,0,27.15,3,1,955
2020,Bank of New York Mellon ,BK,13,1,4,0,0,0,ESG,1,1,113.89,5.92,107.97,2.26,54.15,64.99,1,1,0,0,1,1,6.99,0,0,1,0,1,2,3,1,0,21.48,3,0,920
2020,Bath & Body Works,BBWI,6,0,0,0,0,0,ESG,0,0,251.18,26.63,224.56,759.36,38.45,47.78,1,1,1,1,1,1,27.38,0,0,1,0,1,0,3,0,0,15.74,2,0,451
2020,Baxter International ,BAX,6,0,0,0,0,0,ESG,0,0,721,312,409,3882,62.52,69.45,1,1,1,1,1,1,66.6,1,0,1,0,1,0,3,1,0,23.74,3,0,810
2020,Beacon Roofing Supply,BECN,1,0,0,1,0,0,0,0,0,0,0,0,0,16.46,43.57,1,1,0,0,1,0,14.79,0,0,0,0,1,0,0,0,0,0,0,0,74
2020,Becton Dickinson,BDX,7,1,5,1,0,0,ESG,0,1,433.45,116.72,316.73,2251.22,44.04,59.94,1,1,1,0,1,0,29.06,1,0,1,1,1,2,3,1,0,26.74,3,0,917
2020,Bed Bath & Beyond,BBBY,16,1,6,0,0,0,ESG,0,0,0,0,0,0,17.31,40.4,1,1,1,0,1,0,24.17,1,1,0,0,1,0,3,0,0,0,0,0,79
2020,Berkshire Hathaway,BRKA,15,0,0,1,0,0,ESG,0,0,0,0,0,0,0,30.98,0,0,0,0,0,0,250.68,0,0,0,0,1,0,3,0,0,16.02,1,0,0
2020,Berry Global Group,BERY,8,0,0,0,0,0,ESG,0,0,2402.71,265.43,2137.29,8693.44,66.11,64.76,1,1,1,1,1,0,176.8,1,1,1,0,1,0,0,1,0,17.2,1,0,86
2020,Best Buy,BBY,16,1,5,0,0,0,ESG,0,1,0,253.88,0,22895,45.97,58.13,1,1,1,0,1,0,12.08,1,1,1,1,1,0,3,1,0,14.26,2,0,954
2020,Big Lots,BIG,16,0,0,0,0,0,ESG,0,0,246.64,36.24,210.41,2430.73,12.59,42.07,1,1,0,0,1,0,45.81,0,0,0,0,1,0,0,0,0,0,0,0,93
2020,Biogen,BIIB,12,0,0,1,0,0,ESG,0,1,94.51,57.55,36.95,348.91,54.12,64.76,1,1,1,0,1,0,10.45,1,1,1,1,1,2,3,1,0,21.05,3,0,1041
2020,BJ's Wholesale Club,BJ,17,0,0,1,0,0,EG,0,0,0,0,0,0,14.71,38.3,0,0,0,0,0,0,41.87,0,0,0,0,1,0,0,0,0,30.23,2,0,134
2020,BlackRock,BLK,13,1,6,0,0,0,ESG,0,1,22.64,3.28,19.36,354.4,23.35,47.72,1,0,0,0,1,1,1.48,0,1,1,1,1,2,3,0,0,20.57,2,0,977
2020,Blackstone Group,BX,13,0,0,0,0,0,ESG,0,0,8.23,0.65,7.59,3.73,6.34,24.41,1,1,0,0,1,1,0.78,0,0,0,0,1,0,3,0,0,25.7,2,0,489
2020,Block,SQ,1,1,3,0,0,0,ESG,0,0,0,0,4.96,240.46,21.9,41.22,1,1,0,0,1,1,1.6,1,0,0,0,1,0,3,0,2,18.77,1,0,680
2020,Boeing,BA,18,0,0,0,0,0,ESG,0,1,1360,560,800,158092,41.53,52.96,1,1,1,1,1,1,25.86,1,0,1,0,1,0,3,1,0,34.68,4,0,246
2020,Boise Cascade,BCC,8,0,0,0,0,0,ESG,0,0,0,0,0,0,17.64,39.9,1,1,1,1,1,0,56.97,0,0,1,0,1,0,0,0,0,0,0,0,145
2020,Booking Holdings,BKNG,1,0,0,0,0,0,ESG,0,0,44.37,2.37,41.99,108.83,26.73,43.96,1,1,1,1,1,0,0.15,1,0,0,0,1,2,3,1,0,22.33,3,0,957
2020,Booz Allen Hamilton Holding,BAH,12,0,0,0,0,0,ESG,0,1,15.14,0.03,15.11,81.26,19.87,43.82,1,0,0,0,1,1,3.09,1,1,0,0,1,0,3,1,0,16.49,2,0,370
2020,BorgWarner,BWA,19,1,5,0,0,0,ES,0,0,342.52,57.6,284.92,12000,30.78,53.32,1,1,1,1,1,1,69.32,1,1,1,0,1,0,3,1,0,13.44,2,0,676
2020,Boston Scientific,BSX,7,1,4,0,0,0,ESG,0,0,53.73,35.91,17.82,0,52.94,61.82,1,1,1,0,1,1,5.18,1,0,1,1,1,2,3,1,0,26.33,2,1,758
2020,Brighthouse Financial,BHF,13,1,4,0,0,0,ESG,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,7.03,0,0,0,0,1,0,0,0,0,21.71,0,0,136
2020,BristolMyers Squibb,BMY,6,0,0,0,0,0,ESG,0,1,278.04,165.34,112.7,11.89,36.03,53.61,1,1,1,1,1,1,7.49,1,0,1,1,1,0,3,1,0,22.83,2,0,1166
2020,Broadcom,AVGO,12,1,4,0,0,0,ESG,0,0,0,0,0,0,16.79,45.64,1,1,0,0,1,0,12.65,0,0,1,0,1,0,3,1,0,22.41,3,0,786
2020,Builders FirstSrouce,BLDR,7,0,0,0,0,0,ESG,0,0,0,0,0,0,2.08,35.21,1,1,0,0,1,0,8.98,0,1,0,0,1,0,0,0,0,31.6,1,0,169
2020,Burlington Stores,BURL,2,0,0,0,0,0,ESG,0,0,192.72,24.79,167.93,78.8,35.73,46.69,1,1,0,0,1,0,21.53,0,0,1,0,1,0,3,1,0,16.22,2,0,495
2020,C.H. Robinson Worldwide,CHRW,18,0,0,0,0,0,ESG,0,0,33.63,2.05,31.58,0,41.5,55.25,1,0,0,0,0,1,1.65,0,0,1,0,1,0,3,0,0,20.17,1,0,749
2020,CACI International,CACI,12,0,0,0,0,0,EG,0,0,0,0,0,0,0,31.92,0,0,0,0,0,0,16.16,0,0,0,0,1,0,0,0,0,16.76,2,0,65
2020,Campbell Soup,CPB,5,0,0,0,0,0,ESG,0,0,722.2,469.91,252.29,4110.38,59.77,64.89,1,1,1,1,1,1,96.58,0,0,1,0,1,2,3,1,0,22.56,2,0,700
2020,Camping World Holdings,CWH,19,0,0,0,0,0,EG,0,0,0,0,0,0,0.33,32.69,0,0,0,0,0,0,31.99,0,0,0,0,1,0,0,0,0,0,0,0,74
2020,Capital One Financial,COF,13,1,4,0,0,0,ESG,0,1,156.17,9.5,146.67,390.98,37.21,52.33,1,1,0,1,1,1,4.75,0,0,1,1,1,0,3,1,0,22.62,4,0,663
2020,Cardinal Health,CAH,6,1,3,0,0,0,ESG,0,1,443,153,290,11,33.52,59.04,1,1,1,0,1,1,4.19,0,1,1,1,1,0,3,1,0,12.28,3,0,763
2020,CarMax,KMX,19,0,0,1,0,0,EG,0,0,0,0,0,0,5.53,35.81,1,1,0,0,1,1,6.28,1,0,0,0,1,0,3,0,0,11.97,1,0,545
2020,Carrier Global,CARR,1,1,4,1,0,0,ESG,0,1,391.75,193.77,197.98,0,44.61,54.36,1,1,0,0,1,1,25.29,1,1,1,0,1,0,3,1,0,16.83,2,0,695
2020,Carvana,CVNA,19,0,0,0,0,0,-,0,0,0,0,0,0,0,31.48,0,0,0,0,0,0,6.61,0,0,0,0,1,0,0,0,0,13.09,2,0,311
2020,Casey's General Stores,CASY,5,1,4,0,0,0,EG,0,0,0,0,0,0,2.42,34.22,1,1,0,0,1,0,60.47,0,0,0,0,1,0,0,0,0,29.76,2,0,72
2020,Caterpillar ,CAT,9,1,4,1,0,0,ESG,0,0,1521,694,827,0,35.28,57.93,1,1,1,0,1,1,36.74,0,1,1,1,1,2,3,1,0,34.18,4,0,877
2020,CBRE Group,CBRE,1,0,0,1,0,0,ESG,0,0,83.02,60.38,22.64,361250,28.03,60.53,1,1,0,0,1,1,3.63,0,1,1,1,1,2,3,1,0,6.99,1,1,934
2020,CDW,CDW,12,1,10,0,0,0,ESG,0,0,0,0,0,0,4.14,36.46,1,1,1,0,1,1,6.16,1,0,1,0,1,0,3,0,0,9.14,0,0,577
2020,Celanese,CE,8,1,4,0,0,0,ESG,0,0,3646.97,2275.9,1371.08,0,57.78,57.66,1,1,1,0,1,0,564.08,0,0,1,0,1,0,3,0,2,29.27,2,0,484
2020,Centene,CNC,6,1,1,0,0,0,ESG,0,1,153.24,12.58,140.66,0,4.32,36.97,0,0,0,0,1,1,1.32,0,0,1,0,1,0,3,0,0,20.83,2,0,852
2020,CenterPoint Energy,CNP,4,1,4,0,0,0,ESG,0,0,5281.64,5237.27,44.37,26661.3,56.48,58.42,1,1,0,1,1,0,1023.72,1,0,1,0,1,0,3,1,0,25.56,2,0,345
2020,Cerner,CERN,12,1,6,0,0,0,ESG,0,1,133.88,6.48,127.4,682.26,29.81,48.34,1,0,0,0,1,0,26.69,0,0,0,0,1,0,0,0,0,21.38,2,0,595
2020,Charles Schwab,SCHW,13,0,0,0,0,0,ESG,0,0,0,0,0,0,0.76,32.19,1,0,0,0,0,1,7.53,0,0,0,0,1,0,3,0,0,24.01,2,0,868
2020,Charter Communications,CHTR,11,1,5,1,0,0,ESG,0,0,1474.55,397.58,1076.97,1014.67,6.43,37.25,1,0,0,0,0,1,32.66,1,0,0,0,1,0,3,0,0,26.53,2,0,627
2020,Cheniere Energy,LNG,4,1,5,1,0,0,ESG,0,0,6343.88,6151.02,192.87,0,14.29,54.57,0,1,0,1,1,0,699.28,0,0,0,0,1,0,3,1,0,23.67,2,0,614
2020,Chevron,CVX,4,1,4,1,0,0,ESG,0,1,57000,56000,1000,588000,44.13,62.09,1,1,0,1,1,0,446.51,1,0,1,0,1,0,3,0,0,37.61,3,0,535
2020,Chewy,CHWY,1,0,0,0,0,0,EG,0,0,0,0,0,0,0,31.71,0,0,0,0,0,0,7.57,0,0,0,0,1,0,3,0,0,28.44,1,0,268
2020,Chipotle Mexican Grill,CMG,5,0,0,0,0,0,ESG,0,0,244.16,118.3,125.87,0,25.37,53.82,1,1,1,0,1,1,39.82,0,1,1,0,1,0,3,1,0,24.19,2,0,599
2020,CHS,CHS,5,0,0,0,0,0,EG,0,0,0,0,0,0,16.46,41.94,1,1,0,0,1,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,43
2020,Cigna,CI,15,1,4,1,0,0,ESG,0,1,129.33,12.81,116.42,7.77,39.02,59.7,1,1,0,0,1,1,1.39,1,1,1,1,1,0,3,1,0,14.4,2,0,930
2020,Cincinnati Financial,CINF,13,1,5,0,0,0,ESG,0,0,24.41,12.8,11.61,0,12.08,37.84,1,1,0,0,1,1,3.04,0,0,0,0,1,0,3,0,0,25.62,1,0,509
2020,Cintas,CTAS,1,0,0,1,0,0,ESG,0,0,506.32,403.03,103.29,0,35.85,50.06,1,1,0,0,0,1,70.83,1,0,0,0,1,0,3,1,0,18.81,2,0,634
2020,Cisco Systems,CSCO,12,0,0,0,0,0,ESG,0,1,647.19,39.22,607.97,24867.5,65.57,64.64,1,1,1,1,1,1,14.59,1,1,1,1,1,0,3,1,0,12.07,2,0,1391
2020,Citigroup,C,13,1,5,0,0,0,ESG,1,1,526.46,21.24,505.22,21.83,42.95,61.78,1,1,0,1,1,1,7.49,1,0,1,1,1,0,3,1,0,27.1,4,0,904
2020,Citizens Financial Group,CFG,13,0,0,0,0,0,SG,0,0,41.25,10.21,31.39,13.75,13.35,42.67,0,0,0,0,0,0,6.68,0,0,1,0,1,0,3,1,0,22.33,2,0,686
2020,Clorox,CLX,16,1,3,0,0,0,ESG,0,0,260,75,185,370,42.86,56.94,1,1,1,1,1,1,45.62,0,0,0,1,1,0,3,0,2,21.08,2,0,808
2020,CMS Energy,CMS,4,1,3,1,0,0,ESG,0,0,11527.7,10934,593.66,18676.7,60.01,61.75,1,1,0,1,1,0,1964.23,1,0,1,1,1,0,3,0,0,21.29,2,1,347
2020,CocaCola,KO,5,1,4,0,0,0,ESG,0,1,1596.17,793.46,802.71,50420.2,59.14,60.98,1,1,1,1,1,0,45.57,1,1,1,0,1,2,3,1,0,22.56,3,1,1121
2020,Cognizant Technology Solutions,CTSH,12,1,5,1,0,0,ESG,0,1,155.57,7.44,148.14,124.24,26.25,46.08,1,1,0,0,1,0,6.9,1,0,1,0,1,0,3,1,0,14.38,2,0,779
2020,Colgate Palmolive,CL,7,1,5,0,0,0,ESG,1,1,577.68,191.14,386.54,41712.1,72.4,79.58,1,1,1,1,1,1,38.46,1,1,1,1,1,2,3,1,0,22.12,3,0,1152
2020,Comcast,CMCSA,11,1,3,0,0,0,ESG,0,0,2290.65,547.08,1743.56,0,33.04,51.3,1,0,0,0,1,0,20.96,1,0,0,0,1,0,3,0,0,24.76,2,0,950
2020,Commercial Metals,CMC,7,0,0,0,0,0,EG,0,0,2626.55,1102.62,1523.93,0,58.32,59.84,1,1,0,0,1,0,451.71,0,1,1,1,1,0,0,1,0,0,0,0,113
2020,CommScope Holding,COMM,11,0,0,0,0,0,ESG,0,1,191.05,59.93,131.13,36.58,44.91,58.27,1,1,1,1,1,1,23.51,0,0,1,0,1,0,0,1,0,14.76,0,0,99
2020,Community Health Systems,CYH,6,0,0,0,0,0,EG,0,0,0,0,0,0,16.79,40.23,1,1,0,0,1,0,42.67,0,0,1,0,1,0,0,0,0,0,0,0,66
2020,Conagra Brands,CAG,5,1,5,1,0,0,ESG,0,0,864.51,424.18,440.34,13331.5,52.31,58.17,1,1,1,1,1,1,80.53,0,1,1,0,1,0,3,0,0,32.76,2,0,648
2020,ConocoPhillips,COP,4,1,7,1,0,0,ESG,0,1,16150,15482.4,667.66,162700,52.7,63.81,1,1,0,1,1,0,483.41,1,0,1,0,1,2,3,1,0,34.9,2,0,590
2020,Consolidated Edison,ED,4,1,5,0,0,0,ESG,0,1,3620,2700,920,29500,34.22,50.64,1,1,0,1,1,0,335.88,0,0,1,1,1,2,3,0,0,23.09,3,0,721
2020,Constellation Brands,STZ,5,0,0,0,0,0,ES,0,0,374.86,322.53,52.33,0,23.86,42.5,1,1,0,1,1,0,50.85,0,0,1,0,1,0,3,0,0,25.79,2,0,491
2020,CoreMark Holding,CORE,1,0,0,0,0,0,G,0,0,0,0,0,0,0.33,33.53,1,0,0,0,0,0,16.3,0,0,0,0,1,0,0,0,0,0,0,0,7
2020,Corning,GLW,12,1,3,1,0,0,ESG,0,0,0,0,0,0,23.23,43.92,1,1,0,0,1,0,176.3,0,1,0,1,1,0,3,1,0,19.42,2,0,570
2020,Corteva,CTVA,3,1,5,0,0,0,ESG,0,1,980,460,520,6400,57.23,63.33,1,1,1,1,1,0,76.95,1,1,1,0,1,0,3,1,0,40.01,3,0,501
2020,Costco Wholesale,COST,17,0,0,0,0,0,EG,0,0,2663.03,0,0,0,23.32,41.5,1,1,1,1,1,1,17.5,0,0,1,0,1,0,3,0,0,24.19,3,0,813
2020,Coty,COTY,6,0,0,0,0,0,ESG,0,0,73.1,30.99,42.11,35.21,29.33,49.61,1,1,0,0,0,1,13.58,0,0,1,0,1,0,0,0,0,32.7,2,1,92
2020,Crown Castle International,CCI,11,0,0,0,0,0,ESG,0,0,77.8,13.98,63.82,0,30.78,51.59,1,1,0,1,1,1,13.16,1,0,1,0,1,0,3,1,0,13.2,0,0,860
2020,Crown Holdings,CCK,7,1,5,0,0,0,ESG,0,0,1424.62,613.92,810.7,14298.1,50.98,51.08,1,1,1,0,1,0,139.1,0,1,0,1,1,0,3,0,0,9.81,1,0,414
2020,CSX,CSX,18,1,6,1,0,0,ESG,0,0,4000.33,3815.11,185.22,2559.85,63.18,61.03,1,1,0,1,1,1,385.68,0,1,1,0,1,2,3,1,0,20.09,3,0,823
2020,Cummins,CMI,7,1,7,0,0,0,ESG,0,1,699.05,258.44,440.62,757353,52.01,59.43,1,1,1,0,1,0,35.98,1,1,1,1,1,2,3,1,0,19.36,2,0,982
2020,CVS Health,CVS,6,1,5,0,0,0,ESG,0,0,0,165.38,0,10743.2,45.7,61.74,1,1,1,0,1,1,4.69,1,1,0,0,1,0,3,1,0,22.86,3,0,959
2020,D.R. Horton,DHI,9,0,0,1,0,0,ESG,0,0,0,0,0,0,0.42,32.24,1,0,0,0,0,1,2.47,0,0,0,0,1,0,3,0,0,22.06,2,0,576
2020,Dana,DAN,19,1,3,1,0,0,ESG,0,0,545.8,142.8,403.2,0,61.76,56.34,1,1,1,1,1,1,71.96,0,1,1,1,1,0,0,1,0,0,0,0,134
2020,Danaher,DHR,1,1,4,1,0,0,ESG,0,0,312.86,116.77,196.09,0,30.05,45.4,1,1,1,0,1,1,15.29,0,0,0,0,1,0,3,1,0,11.73,2,0,1184
2020,Darden Restaurants,DRI,5,1,3,0,0,0,EG,0,0,774.2,0,0,0,17.12,46.78,1,1,0,0,1,1,127.53,0,0,1,0,1,0,3,0,0,28.06,2,0,530
2020,DaVita,DVA,6,1,3,0,0,0,ESG,0,0,290.01,60.75,229.25,1316.32,37.27,50.86,1,1,0,1,1,1,26.89,0,0,0,1,1,0,3,0,0,22.72,2,0,706
2020,DCP Midstream,DCP,4,0,0,0,1,148359,ESG,0,0,8663.94,7865.41,798.53,0,37.84,42.12,0,0,0,1,0,1,1507.64,1,0,0,0,1,0,0,0,0,0,0,0,17
2020,Deere,DE,7,0,0,0,0,0,ESG,0,1,766,333,433,0,30.96,53.4,1,1,0,0,1,0,56.76,0,1,1,0,1,0,3,1,0,16.64,2,0,1137
2020,Delek US Holdings,DK,3,1,3,0,0,0,ESG,0,0,5090,4400,690,38000,35.4,50.12,1,0,0,0,1,0,649.75,0,0,1,0,1,0,0,0,0,0,0,0,73
2020,Dell Technologies,DELL,12,0,0,0,0,0,ESG,0,1,469.4,58,411.4,15342.9,36.15,53.82,1,1,1,0,1,1,4.72,0,0,1,1,1,0,3,1,0,16.22,2,0,583
2020,Dick's Sporting Goods,DKS,16,0,0,1,0,0,ESG,0,0,257.23,27.27,229.96,0,37.15,52.69,1,1,1,0,1,1,22.64,0,0,0,0,1,0,0,1,0,16.2,2,0,139
2020,Discover Financial Services,DFS,13,1,3,0,0,0,ESG,0,0,40.17,1.68,38.49,0,12.84,38.77,1,1,0,1,1,0,3.63,0,0,0,0,1,0,3,0,0,22.57,2,0,768
2020,Discovery,WBD,10,0,0,1,0,0,ESG,0,0,0,0,0,0,0,32.07,0,0,0,0,0,0,20.94,1,0,0,0,1,0,3,0,0,17.24,1,0,544
2020,DISH Network,DISH,11,0,0,1,0,0,E,0,0,0,0,0,0,15.28,37.25,1,0,0,0,1,0,10.62,0,0,0,0,1,0,3,0,0,21.4,3,0,375
2020,Dollar General ,DG,16,0,0,0,0,0,ESG,0,0,1462.27,347.83,1114.44,0,11.99,38.42,1,0,0,0,1,0,60.64,0,0,0,0,1,0,3,0,0,17.11,2,0,618
2020,Dollar Tree,DLTR,16,1,6,0,0,0,ESG,0,0,0,0,0,0,15.28,38.68,1,0,0,0,1,0,50.99,0,0,0,0,1,0,3,0,0,15.08,2,0,587
2020,Dominion Energy,D,4,1,6,1,0,0,ESG,0,1,37813.2,33237.1,4576.14,17093.3,64.27,64.08,1,1,0,1,1,1,3316.97,1,0,1,0,1,2,3,1,0,25.38,2,1,397
2020,Dover,DOV,7,0,0,1,0,0,EG,0,0,132.58,39.75,92.83,16292.5,42.49,50.88,1,1,0,0,0,0,21.7,0,1,1,0,1,0,3,1,0,25.09,1,0,718
2020,Dow,DOW,3,1,6,0,0,0,ESG,0,1,34760,28200,6560,69300,53.31,63.55,1,1,1,1,1,1,690.49,1,0,1,1,1,2,3,1,2,24.1,3,1,579
2020,DTE Energy,DTE,4,1,4,0,0,0,ESG,0,1,24837.2,24558.2,279,20340.8,73.06,67.84,1,1,0,1,1,1,2495.63,1,0,1,0,1,0,3,1,0,25.41,2,1,300
2020,Duke Energy,DUK,4,1,4,1,0,0,ESG,0,0,75368.9,3.72,29851.3,4.9,73.91,72.17,1,1,0,1,1,0,3789.42,1,0,1,0,1,0,3,1,0,27.63,2,0,344
2020,DuPont,DD,3,1,6,0,0,0,ESG,0,0,5148,3074,2074,1074.9,69.53,67.68,1,1,0,1,1,0,222.38,1,0,1,1,1,0,3,1,0,28.95,3,0,568
2020,DXC Technology ,DXC,12,0,0,0,0,0,ESG,0,0,706.63,41.42,665.21,73.15,63.15,62.25,1,1,1,0,1,1,25.2,0,0,1,0,1,0,0,1,0,16.08,2,0,0
2020,Eastman Chemical,EMN,3,1,9,0,0,0,ESG,0,0,6372.99,5001.26,1371.73,21398.9,60.68,67.43,1,1,1,1,1,1,799.76,1,0,1,0,1,2,3,1,0,24.36,2,0,345
2020,eBay,EBAY,13,0,0,0,0,0,ESG,0,1,158.59,19.2,139.39,1468.1,57.44,62.67,1,1,1,1,1,0,5.35,1,1,1,1,1,2,3,1,0,17.11,2,0,1008
2020,Ecolab,ECL,3,1,6,1,0,0,ESG,0,0,427.6,282.97,144.62,6906.36,79.16,75.56,1,1,1,1,1,0,38.19,1,1,1,1,1,2,3,1,0,24.09,2,1,1183
2020,Edison International,EIX,4,1,4,1,1,3561250,ESG,0,1,2200,1500,700,11300,45.42,60.1,1,1,0,1,1,1,180.64,0,0,1,1,1,0,3,1,0,27.43,3,1,608
2020,Electronic Arts,EA,1,1,2,0,0,0,ESG,0,0,0,0,0,0,21.08,43.58,0,0,0,0,0,0,25.96,0,0,0,0,1,0,3,0,0,10.36,2,0,1019
2020,Eli Lilly,LLY,6,1,4,0,0,0,ESG,0,0,709.57,158.65,550.92,175.95,55.9,61.51,1,1,1,1,1,0,30.08,1,0,1,0,1,0,3,0,0,32.4,2,0,1112
2020,EMCOR Group,EME,9,1,3,1,0,0,ESG,0,0,181.38,0,0,0,7.58,38.75,1,1,0,0,1,1,34.04,0,0,1,0,1,2,0,0,0,0,0,0,147
2020,Emerson Electric,EMR,7,1,4,0,0,0,ESG,0,1,765.6,154.08,611.52,0,34.34,51.55,1,1,0,0,1,1,48.29,0,0,0,0,1,0,3,1,0,29.47,2,0,711
2020,Energy Transfer,ET,4,0,0,0,0,0,ESG,0,1,0,12158.5,0,0,5.62,30.22,1,1,0,1,0,0,566.47,0,0,0,0,1,0,0,1,0,0,0,0,21
2020,Entergy,ETR,4,1,4,0,0,0,ESG,0,0,33064.3,32949,115.31,3995.26,63.49,68.31,1,1,0,1,1,0,3569.12,1,0,1,0,1,0,3,1,0,29.8,2,1,440
2020,Enterprise Products Partners,EPD,3,1,3,0,0,0,ESG,0,0,0,0,0,0,33.4,46.14,1,1,0,1,1,0,626.17,0,0,0,0,1,0,0,1,0,0,0,0,41
2020,EOG Resources,EOG,4,1,8,1,0,0,ESG,0,0,4900,4500,400,0,30.41,57.13,1,1,0,1,1,1,416.08,1,0,1,0,1,0,3,0,0,36.25,1,0,505
2020,Equinix,EQIX,13,1,3,0,0,0,ESG,1,0,2335.3,55.1,2280.2,1310.9,33.92,56.42,1,1,0,1,1,1,418.53,1,1,1,1,1,2,3,1,0,11.79,1,0,1060
2020,Equitable Holdings,EQH,13,0,0,0,0,0,ESG,0,0,0,0,0,0,0,36.24,0,0,0,0,0,0,3.9,0,0,0,0,1,2,3,0,0,23.09,2,0,538
2020,Estee Lauder Companies,EL,6,1,6,0,0,0,ESG,0,1,83.1,27.2,55.9,2368.47,66.29,70.54,1,1,1,1,1,1,5.36,0,0,1,1,1,0,3,1,0,25.91,2,1,1002
2020,Eversource Energy,ES,4,1,5,1,1,8625,ESG,1,1,685.33,173.69,511.64,16472.6,73.06,73.3,1,1,0,1,1,1,88.97,1,0,1,0,1,0,3,1,0,19.05,2,0,842
2020,Exelon,EXC,4,1,4,0,0,0,ESG,0,1,13721,8493,5228,182391,54.45,65.11,1,1,0,1,1,1,172.85,0,0,1,0,1,2,3,1,0,24.39,3,0,625
2020,Expeditros Intl. of Washington,EXPD,1,1,3,0,0,0,ESG,0,1,54.45,7.11,47.34,1.42,22.77,45.31,1,1,0,0,1,1,3.51,0,0,1,0,1,0,3,0,0,15.78,2,0,825
2020,Exxon Mobil,XOM,7,1,3,0,0,0,ESG,0,0,115000,108000,7000,650000,46.09,60.99,1,1,0,1,1,0,692.79,0,0,1,0,1,0,3,1,0,36.47,3,0,531
2020,Fastenal,FAST,8,0,0,0,0,0,ESG,0,0,0,0,0,0,15.61,38.6,1,0,1,0,1,0,49.57,0,0,0,0,1,2,3,0,0,26.4,2,0,803
2020,FedEx,FDX,1,1,4,0,0,0,ESG,0,1,16183.6,15235.3,948.28,6396.76,63.7,62.85,1,0,1,0,1,1,308.59,1,0,1,0,1,0,3,1,0,20.45,2,0,667
2020,Fidelity National Financial,FNF,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.42,37.84,1,1,0,0,1,1,12.84,0,0,1,0,1,0,3,0,0,23.94,1,0,428
2020,Fidelity National Information Services,FIS,12,1,5,1,0,0,ESG,0,0,89.34,15.05,74.38,540.14,29.3,48.49,1,1,0,0,1,1,7.17,1,0,1,1,1,0,3,1,0,18.08,1,0,769
2020,Fifth Third Bancorp,FITB,13,0,0,0,0,0,ESG,0,0,85.69,13,72.69,3.95,38.18,61.35,1,1,0,0,1,1,10.25,0,0,1,1,1,0,3,1,0,18.75,2,0,606
2020,First American Financial,FAF,13,1,2,0,0,0,ESG,0,0,4.37,1.27,3.1,12.09,10.69,39.9,1,1,0,0,1,0,0.67,0,0,1,0,1,0,0,0,0,22.75,3,0,165
2020,FirstEnergy,FE,4,1,4,1,0,0,ESG,0,0,15773.1,14704.7,1068.43,28257.7,57.99,64.19,1,1,0,1,1,1,1808.22,1,0,1,0,1,0,3,1,0,29.37,3,0,304
2020,Fiserv,FISV,12,0,0,0,0,0,ES,0,0,0,0,0,0,0.76,35.3,1,0,0,0,0,1,6.26,0,0,1,0,1,0,3,0,0,18.34,2,0,732
2020,Fluor,FLR,9,1,5,1,0,0,ESG,0,1,46.57,12.72,33.85,10.58,32.65,56.8,1,1,0,1,1,1,5.01,1,0,0,0,0,2,0,1,0,0,0,0,63
